profile_id,profile_email,profile_username,profile_birthdate,profile_age,profile_password,profile_gender,profile_degree,profile_family_situation,profile_children_situation,profile_country,profile_height,profile_smoke,profile_languages,profile_preferences_gender,profile_preferences_min_age,profile_preferences_max_age,profile_preferences_countries
AF4JbzJxl8uYKJzfcF,martina.(given.name)@gmail.com,Martina (given name),1977-01-04,45,kaRx6Q6FCN436jur9x,Woman,Undergraduate,Never married,Yes living with me,Croatia,149.0,No,Ukrainian Russian Romaninian Croatian,Man,38,51,Turkey Slovenia Serbia Russia
1oQEfSJ9tjIjP6Haej,matea@gmail.com,Matea,1970-09-05,51,briWWMtx6h5rfdF62G,Woman,Elementary School,Never married,No,Croatia,147.0,Yes regularly,Finnish Croatian,Woman,42,57,Turkey Norway Ukraine Poland Italy Slovakia France Germany
3t0jrBXDwhujluBUfz,mateja@gmail.com,Mateja,1996-05-15,26,3iGka0Jk6L7GxWTQYg,Woman,Postgraduate,Never married,No,Croatia,147.0,No,Finnish Croatian,Man,18,34,Romania Hungary Iceland Spain Czech Republic Turkey Poland Slovakia Slovenia France Lithuania Germany Croatia Estonia
HVvyisQPLlyRONfmOl,melania@gmail.com,Melania,1977-04-17,45,roIBTDH1ywskehQQhu,Woman,Elementary School,Separate,Yes living with me,Croatia,180.0,No,Italian Bulgarian Turkish Croatian,Woman,40,52,Romania Iceland Spain Netherlands Sweden Poland Italy Bulgaria Lithuania France Germany Croatia Estonia
OwrMY9IrlQubsDDI0t,mila.(given.name)@gmail.com,Mila (given name),2002-03-28,20,322QpiN9eDvHKQBCD8,Woman,Secondary School,Never married,No,Croatia,175.0,Yes regularly,Croatian,Man,14,26,Czech Republic Denmark Slovenia Bulgaria Serbia Portugal Germany
eSnpWuAgNhkzCGX81z,milena.(given.name)@gmail.com,Milena (given name),1958-10-12,63,f9VuyPNDvntnu2Wtt3,Woman,Undergraduate,Separate,Yes living with me,Croatia,177.0,Yes occasionally,Czech Swedish Croatian,Man,56,72,Turkey Poland Italy Bulgaria France Portugal Spain
ReUQjXMUHrOkKYU62V,milica@gmail.com,Milica,1969-10-16,52,WQMJgw9btcPE3srodT,Woman,Phd,Divorced,No,Croatia,147.0,No,Slovak Serbian Czech Croatian,Woman,44,59,Ukraine United Kingdom Iceland Russia Spain Czech Republic Netherlands Finland Denmark France Serbia Germany Croatia Estonia
WotRJvEkkzlngYhwMZ,milka.(given.name)@gmail.com,Milka (given name),1958-11-03,63,LwFwTiuYX9NcQQgmHH,Woman,Secondary School,Separate,No,Croatia,170.0,No,Croatian,Man,54,72,Netherlands Sweden Romania Finland Italy Slovenia Lithuania Serbia Germany Iceland Estonia Russia
LEPTDtW1LEFKsOWkFd,mira.(given.name)@gmail.com,Mira (given name),1976-06-09,46,PiiicME2aHgRlNK2AM,Woman,Elementary School,Widower,Yes but not living with me,Croatia,154.0,No,Croatian,Woman,39,51,Romania Hungary Ukraine United Kingdom Portugal Iceland Spain Sweden Netherlands Czech Republic Latvia Finland Slovenia France Bulgaria Estonia Croatia
Cs0gOC3egzVLGIDk0z,mirjana@gmail.com,Mirjana,2005-03-15,17,BkcQvsqyZGOZzEyKcP,Woman,Postgraduate,Never married,No,Croatia,170.0,Yes occasionally,Italian Croatian,Woman,12,25,Czech Republic Hungary Norway Poland Italy Portugal Estonia
vOsI8YrwBF3nwrS6cR,mirna.(name)@gmail.com,Mirna (name),1981-02-19,41,i8TR0Fv10LBpTnsA9j,Woman,Phd,Separate,Yes but not living with me,Croatia,147.0,Yes occasionally,Latvian German Norwegian Croatian,Woman,33,50,Hungary Ukraine Iceland Russia Latvia Norway Denmark Poland Italy Slovenia Lithuania Bulgaria Germany Estonia
oAqInVGUTRinW3avpr,monika.(given.name)@gmail.com,Monika (given name),1980-07-07,42,c3MN7vEBNJ4CyO7jL3,Woman,Postgraduate,Separate,Yes living with me,Croatia,185.0,Yes regularly,French Lithuanian Swedish Croatian,Woman,37,49,Romania United Kingdom Portugal Iceland Spain Russia Latvia Czech Republic Finland Denmark Italy Slovenia France Bulgaria Lithuania Germany
twvDqxoXbDvZX3yz3c,nada.(given.name)@gmail.com,Nada (given name),1968-02-01,54,xR9C79ikPOG6pp4WJY,Woman,Undergraduate,Never married,No,Croatia,187.0,Yes regularly,Icelandic Romaninian Croatian,Woman,46,59,Sweden Netherlands United Kingdom Italy Lithuania Iceland Spain
FaHdMMlo4r5XQUV5J2,nadia@gmail.com,Nadia,1959-03-29,63,rk5OqRStxp0ZJZJOvC,Woman,Secondary School,Widower,Yes living with me,Croatia,147.0,Yes regularly,Icelandic Lithuanian Bulgarian Croatian,Woman,57,71,Latvia Hungary Poland Slovakia Iceland Russia
DBJr0ehThUbjnuVVEI,natalia.(given.name)@gmail.com,Natalia (given name),1966-09-02,55,o0l3PlaKO86VAT9sZL,Woman,Postgraduate,Divorced,No,Croatia,172.0,Yes regularly,Ukrainian Icelandic Turkish Croatian,Man,46,65,Turkey Poland United Kingdom Bulgaria Lithuania Portugal Russia
XmuN8TmXLlnNoAEQre,natasha@gmail.com,Natasha,1960-06-21,62,KrwsnIFCtmaKx1yltt,Woman,Secondary School,Divorced,Yes but not living with me,Croatia,147.0,Yes regularly,Ukrainian Hungarian Croatian,Woman,53,70,Hungary Portugal Iceland Spain Netherlands Latvia Czech Republic Sweden Turkey Norway Finland Slovenia Slovakia Serbia France Lithuania Germany Estonia
wvOnAEVMwxyG3AIVxa,nela.(name)@gmail.com,Nela (name),1993-08-11,28,LUla7p5bDXWt0QbW7v,Woman,Postgraduate,Never married,Yes living with me,Croatia,147.0,No,Croatian,Man,20,35,Latvia Czech Republic Hungary Norway Italy United Kingdom Slovenia France Bulgaria Germany Estonia Russia
wiuRSbi2Z7AlIk9CJe,nevena@gmail.com,Nevena,1952-09-01,69,NIqFddxKNuM0fy9rUo,Woman,Postgraduate,Widower,Yes but not living with me,Croatia,154.0,Yes regularly,Croatian,Woman,62,78,Romania United Kingdom Portugal Spain Russia Netherlands Sweden Czech Republic Latvia Finland Slovakia Serbia France Germany Estonia Croatia
NYNN0wCvS7TrZs3VHc,nika.(given.name)@gmail.com,Nika (given name),1995-09-11,26,HdzqB9P6tqEQtYohCB,Woman,Undergraduate,Widower,Yes but not living with me,Croatia,187.0,Yes occasionally,Croatian,Woman,20,32,Portugal
gGmGos07ga42j7rpTM,nikolina@gmail.com,Nikolina,1956-02-24,66,S41Bn0OXLusp3Uxdb9,Woman,Elementary School,Widower,Yes but not living with me,Croatia,167.0,Yes regularly,Ukrainian German Slovene Croatian,Woman,56,72,Ukraine Netherlands Czech Republic Norway Denmark Italy Slovakia France Lithuania Bulgaria Germany Croatia Estonia
uvrg1UCt6SdXOVMbZx,nina.(name)@gmail.com,Nina (name),1970-05-04,52,9J5NFzHxDTwJ37ABtu,Woman,Secondary School,Never married,No,Croatia,147.0,Yes regularly,Icelandic Croatian,Woman,45,58,Ukraine United Kingdom Portugal Iceland Spain Russia Latvia Finland Poland Denmark Slovakia Serbia Estonia Croatia
b7GOKu6lH0oR8fFZXQ,olga.(name)@gmail.com,Olga (name),1979-06-06,43,nisjKwQEKVti27cvsi,Woman,Undergraduate,Separate,No,Croatia,190.0,Yes occasionally,Croatian,Woman,35,48,Romania Hungary Ukraine United Kingdom Portugal Iceland Spain Russia Czech Republic Latvia Norway Italy Lithuania France Germany Croatia Estonia
dSqZGDaTZaIXCDso3A,paloma.(name)@gmail.com,Paloma (name),1993-02-18,29,ClyZ7zVpTDRqAZ6s1p,Woman,Phd,Separate,No,Croatia,147.0,Yes regularly,Dutch Estonian Croatian,Woman,24,37,Hungary Ukraine United Kingdom Portugal Iceland Russia Netherlands Latvia Sweden Czech Republic Denmark Italy Slovenia Serbia Bulgaria Germany Croatia
C4xGTNZ3I6dXLd0bsb,paula.(given.name)@gmail.com,Paula (given name),1993-02-19,29,uz7ItRvFKPfxd2WU4a,Woman,Secondary School,Separate,No,Croatia,149.0,Yes regularly,Ukrainian Spanish Dutch Croatian,Man,22,36,Latvia Hungary Finland Lithuania Iceland
MXfmPM0694Hy2i4doj,perica@gmail.com,Perica,1998-02-20,24,IY1eiGvUKcoj6N2GgI,Woman,Elementary School,Divorced,Yes living with me,Croatia,162.0,No,English Icelandic Croatian,Man,19,29,Netherlands Latvia Turkey Hungary Norway Poland United Kingdom Italy Bulgaria Lithuania Germany Iceland
GpQATfP1JXslMseeft,radmila@gmail.com,Radmila,1990-02-17,32,eUlmi5519H4lOIrZZO,Woman,Phd,Divorced,Yes but not living with me,Croatia,147.0,Yes regularly,Croatian,Woman,26,38,Romania Hungary Norway France Iceland Spain
WUQgin9NpT5VabjUEP,renata@gmail.com,Renata,1968-12-09,53,S3oSoZypG9LJnTJ0Hb,Woman,Elementary School,Divorced,No,Croatia,182.0,Yes occasionally,Dutch Croatian,Woman,45,59,Turkey Hungary Denmark Lithuania France Germany Croatia
QuNZmzBbgY34s8YMIk,romana.(name)@gmail.com,Romana (name),1978-04-27,44,sRCvQrxnVGT2frXFJu,Woman,Postgraduate,Separate,Yes living with me,Croatia,187.0,Yes occasionally,English Swedish Croatian,Woman,38,50,United Kingdom Russia Czech Republic Turkey Norway Finland Denmark Poland Slovakia Lithuania Serbia Croatia Estonia
BNhFA2wJ3khKDnxh8X,ruslana.(given.name)@gmail.com,Ruslana (given name),2005-10-29,16,nNoleWkrbBlYvM3oS3,Woman,Phd,Widower,Yes living with me,Croatia,147.0,Yes occasionally,Croatian,Woman,7,24,Turkey Norway
zSrkqxIj50BHQyTMEh,ruža.(given.name)@gmail.com,Ruža (given name),1992-07-07,30,SbDTDKq5vCKoyOEHiV,Woman,Elementary School,Divorced,Yes living with me,Croatia,147.0,Yes occasionally,Croatian,Man,22,38,Sweden Romania Hungary Ukraine Denmark Slovenia France Portugal Iceland Germany Croatia Russia
l8Wa7K1RMGGzXemK7j,ružica.(given.name)@gmail.com,Ružica (given name),1952-08-25,69,Ge8KhbPsrJ4iF4jd9t,Woman,Phd,Widower,Yes living with me,Croatia,149.0,Yes regularly,Slovak Portuguese Czech Croatian,Man,62,74,Ukraine Croatia
myNOebOHTZbPIzlXkG,slađana@gmail.com,Slađana,1993-05-15,29,fZxf83WYKioA9e8Nhu,Woman,Undergraduate,Separate,Yes but not living with me,Croatia,165.0,Yes occasionally,Icelandic Spanish Estonian Croatian,Man,19,35,Finland Bulgaria Iceland
qzjvCg32JgpmU9urZa,slava.(given.name)@gmail.com,Slava (given name),1964-08-17,57,44S1y9KJTnDNVCsCxE,Woman,Postgraduate,Separate,Yes living with me,Croatia,149.0,Yes occasionally,Croatian,Man,50,64,Latvia Finland Poland Spain
08JLy7yMy0Wm1YKE42,slavica@gmail.com,Slavica,1995-10-22,26,HqRiYJgP7MrdsUtTON,Woman,Secondary School,Separate,No,Croatia,147.0,No,Latvian Croatian,Woman,18,35,Romania Hungary United Kingdom Portugal Russia Spain Sweden Czech Republic Turkey Denmark Bulgaria France Estonia
79HwFfFbyA70k3eyAU,snežana@gmail.com,Snežana,2004-06-22,18,Y9mVz4gdVwNDmcRrCK,Woman,Elementary School,Widower,Yes living with me,Croatia,190.0,No,Slovak Croatian,Man,13,25,Ukraine United Kingdom Iceland Russia Sweden Latvia Netherlands Turkey Finland Slovenia Slovakia France Lithuania Bulgaria
KeaHRXyCOW54UexfGf,stanislava@gmail.com,Stanislava,1981-09-22,40,ff9rTYuxJjlwH56com,Woman,Elementary School,Divorced,No,Croatia,190.0,Yes regularly,Croatian,Man,30,45,Hungary Ukraine United Kingdom Iceland Russia Netherlands Latvia Norway Finland Denmark Poland Slovenia Lithuania Croatia
QeS6njPTFisHKjetbL,stefania.(name)@gmail.com,Stefania (name),1984-07-04,38,6parEqXzeXkaZje9JE,Woman,Secondary School,Widower,No,Croatia,187.0,Yes regularly,Russian German Estonian Croatian,Man,28,43,Hungary Portugal Iceland Spain Netherlands Latvia Sweden Turkey Finland Slovenia Slovakia Serbia Lithuania
Zu0x8YbWirKkTrCHp2,stela.(name)@gmail.com,Stela (name),1974-03-01,48,Og4I3wPHh2en2dIsVC,Woman,Phd,Separate,Yes living with me,Croatia,175.0,No,Croatian,Woman,38,57,United Kingdom Spain Russia Latvia Czech Republic Netherlands Turkey Denmark Slovakia France Lithuania Germany Croatia
Gl5dPCpfD7lteSkxfz,tamara.(given.name)@gmail.com,Tamara (given name),1961-05-26,61,4ncdFudWGLYkoGcnuC,Woman,Secondary School,Divorced,Yes but not living with me,Croatia,154.0,No,Slovak Danish Croatian,Man,54,70,Netherlands Ukraine Denmark United Kingdom Slovenia Lithuania Serbia Portugal Germany Spain Russia
Rr1SK73ptC43NZKzy0,tanya.(name)@gmail.com,Tanya (name),1976-12-22,45,kw6NizfHoCadubY77o,Woman,Undergraduate,Separate,No,Croatia,185.0,Yes occasionally,Icelandic Lithuanian Norwegian Croatian,Woman,36,53,Hungary Ukraine Portugal Iceland Spain Latvia Sweden Netherlands Turkey Denmark Italy Serbia Lithuania
bTFNZ6ySyYyavtdLDU,tatiana@gmail.com,Tatiana,1981-12-14,40,cG83GfAuwSKvWHfBfy,Woman,Elementary School,Never married,No,Croatia,187.0,Yes occasionally,Croatian,Man,31,49,Romania Portugal Russia Latvia Sweden Czech Republic Turkey Norway Finland Denmark Slovenia France Germany Estonia Croatia
z5REkwwNpdRD1LJNkx,tena@gmail.com,Tena,1968-11-17,53,mXgGDRjpfe0a8vUfng,Woman,Elementary School,Never married,Yes living with me,Croatia,185.0,No,Polish Icelandic Estonian Croatian,Woman,46,62,Romania Hungary Portugal Iceland Latvia Sweden Netherlands Finland Poland Italy Slovenia Bulgaria Serbia Germany Estonia Croatia
LGMQ4uSgK2qwadBuJ6,tonka.(name)@gmail.com,Tonka (name),2005-05-08,17,Yw56tZP4xPLjQs4QDQ,Woman,Phd,Separate,Yes but not living with me,Croatia,152.0,Yes regularly,Ukrainian Croatian,Man,12,27,Hungary Ukraine United Kingdom Portugal Spain Latvia Netherlands Turkey Norway Denmark Italy Slovenia Serbia Germany Croatia Estonia
AUgR4k0jBbwVazuIxm,valentina.(given.name)@gmail.com,Valentina (given name),1967-05-23,55,8Ckhg3Vo8jdB1tsoOu,Woman,Secondary School,Divorced,No,Croatia,180.0,No,Czech Croatian,Man,46,63,Ukraine United Kingdom Spain Netherlands Latvia Czech Republic Turkey Norway Finland Poland Slovenia Bulgaria France Germany Croatia Estonia
p874psxEUep0qQ9zHl,valeria.(given.name)@gmail.com,Valeria (given name),1971-09-01,50,U48NLftqHnePeeu1GC,Woman,Postgraduate,Never married,Yes living with me,Croatia,149.0,No,Ukrainian Bulgarian Croatian,Man,45,60,Ukraine Portugal Spain Russia Netherlands Turkey Norway Poland Denmark Italy Slovakia Serbia Bulgaria France Lithuania Croatia
3cbuYeUXK6PEw9jMBs,veronica.(name)@gmail.com,Veronica (name),1997-10-29,24,45jpaUoWQL4PS2UdYw,Woman,Phd,Widower,Yes but not living with me,Croatia,190.0,Yes occasionally,Icelandic Estonian Croatian,Woman,14,31,Latvia Hungary Finland Ukraine Denmark Poland Italy Slovakia Serbia Germany Iceland Croatia
qiA1cihIVB86GFGEXR,vesna.(given.name)@gmail.com,Vesna (given name),1965-08-14,56,6znmVzUqn3OuJ6KFUS,Woman,Secondary School,Divorced,Yes but not living with me,Croatia,182.0,No,Latvian Bulgarian German Croatian,Man,46,63,Latvia Netherlands Turkey Finland Poland United Kingdom Slovenia Bulgaria Serbia Croatia
Xm6GqbsyYCy38x687C,viktorija.(given.name)@gmail.com,Viktorija (given name),1999-08-12,22,nwUsREOU3cddnjID7B,Woman,Undergraduate,Widower,Yes living with me,Croatia,182.0,Yes occasionally,Ukrainian Croatian,Man,16,29,Romania Ukraine Portugal Iceland Russia Spain Sweden Turkey Norway Poland Denmark Italy Slovenia Serbia Estonia
23bOshk8ZTEoRJTbXn,vlasta.(given.name)@gmail.com,Vlasta (given name),1954-08-17,67,t8RCGdEgu13nd2pUSU,Woman,Undergraduate,Separate,No,Croatia,157.0,Yes regularly,Latvian Turkish Croatian,Man,59,77,Latvia Sweden Turkey Norway Ukraine Slovenia Slovakia Bulgaria Serbia France Russia
0Y4gckGGNXPwSLnpA2,vlatka@gmail.com,Vlatka,1956-10-19,65,0oSoPEjzlLBtExBU62,Woman,Phd,Widower,Yes but not living with me,Croatia,170.0,Yes occasionally,Ukrainian Spanish Turkish Croatian,Man,55,74,Poland
DRF6Sf011PsPGRLMb9,željka@gmail.com,Željka,1964-09-27,57,PSjWsdk2h2RPwVVYBr,Woman,Postgraduate,Separate,No,Croatia,149.0,Yes regularly,Croatian,Man,49,64,Hungary Portugal Spain Latvia Czech Republic Turkey Norway Poland Denmark Italy Slovakia Slovenia Bulgaria Serbia France Germany
D3RUhIP5cTUCbKwEa5,zora.(name)@gmail.com,Zora (name),1959-03-12,63,sa9BsOTQga0tS5SSJZ,Woman,Postgraduate,Divorced,Yes but not living with me,Croatia,185.0,Yes regularly,Croatian,Woman,55,68,Netherlands Turkey Hungary Norway United Kingdom Italy Bulgaria Iceland Estonia
4F6VzOS023UjWYJUhM,adléta@gmail.com,Adléta,2003-03-01,19,0CveJzicdQRmbCZ5Nw,Woman,Elementary School,Never married,Yes but not living with me,Czech Republic,187.0,Yes regularly,Polish Dutch Czech,Man,13,28,Czech Republic Romania Norway Ukraine United Kingdom Slovenia France Lithuania Iceland Spain
Kc8K9xVcOKKdOPvefT,albina.(given.name)@gmail.com,Albina (given name),2003-01-21,19,yRoHSq61ujFNaNLRcR,Woman,Postgraduate,Separate,Yes but not living with me,Czech Republic,149.0,No,Czech,Woman,14,27,Romania Hungary Ukraine United Kingdom Portugal Russia Latvia Netherlands Norway Finland Italy Slovakia Serbia
prdVXcS5oBukeHGHVM,amelia.(given.name)@gmail.com,Amelia (given name),1997-02-27,25,frIwqicr0JnUabdxD7,Woman,Phd,Widower,Yes but not living with me,Czech Republic,149.0,No,Hungarian Czech,Woman,19,32,Romania Ukraine Portugal Iceland Russia Sweden Netherlands Turkey Finland Denmark Poland Italy Slovakia Bulgaria France Serbia Lithuania Croatia Estonia
wQ8xtQo5R9YKQvvKp5,angelika.(given.name)@gmail.com,Angelika (given name),1979-07-25,43,uTbS3BUXM9l7QmDGEp,Woman,Undergraduate,Never married,No,Czech Republic,147.0,Yes occasionally,Czech,Woman,33,48,Netherlands Romania Hungary Finland Slovenia Portugal Germany Russia Estonia
QSIMKgT55QZ93xeFOm,anna.(name)@gmail.com,Anna (name),1977-08-16,44,I6AVH1itCHhlEb5wDk,Woman,Postgraduate,Separate,Yes but not living with me,Czech Republic,157.0,No,Latvian Croatian Czech,Woman,34,54,Turkey Romania Hungary Lithuania Portugal Germany Russia
XDCLIZijE2NQD17sod,barbora@gmail.com,Barbora,1987-04-15,35,uKhuj0MbpYyd3WrAvD,Woman,Elementary School,Divorced,No,Czech Republic,147.0,Yes regularly,Czech,Woman,27,41,Sweden Czech Republic Latvia Hungary Norway Serbia Bulgaria Estonia
WQY131ftxiKnBES2oO,běla@gmail.com,Běla,1971-12-22,50,PZYg43i8NrtzjUVEbw,Woman,Undergraduate,Widower,Yes but not living with me,Czech Republic,177.0,Yes regularly,Russian German Norwegian Czech,Man,44,58,Romania Turkey Finland United Kingdom Slovenia Slovakia Lithuania Iceland Russia Spain
stgqQ0y3tW3pcl7uBZ,božena@gmail.com,Božena,1970-07-13,52,4ooRxPgHXNMKCddRWV,Woman,Elementary School,Never married,Yes living with me,Czech Republic,172.0,Yes regularly,Icelandic Finnish Czech,Man,43,60,Czech Republic Latvia Netherlands Turkey Hungary Denmark Poland Slovakia France Croatia Spain
QpU2dPKyH79m7K9SH3,branka@gmail.com,Branka,1974-12-28,47,xxxbmyXDYL7NNBCGm3,Woman,Phd,Separate,Yes living with me,Czech Republic,154.0,Yes occasionally,Slovak Czech,Man,42,55,Romania Hungary Ukraine United Kingdom Portugal Iceland Sweden Turkey Norway Finland Denmark Poland Bulgaria France Germany Estonia
fc7o7ldPoBf4Jwe6OM,dagmar.(given.name)@gmail.com,Dagmar (given name),1999-04-08,23,9pZv6cuNwiFlBC6Y4S,Woman,Secondary School,Widower,No,Czech Republic,177.0,No,English Italian Swedish Czech,Woman,13,31,Sweden Ukraine Italy United Kingdom Slovenia Slovakia Portugal
SDkYnA1ld2wc35A266,danica.(given.name)@gmail.com,Danica (given name),2002-07-24,20,r333T4dTubqrHnddek,Woman,Undergraduate,Separate,No,Czech Republic,185.0,Yes occasionally,Italian Danish Czech,Man,14,28,Latvia Ukraine Poland Italy Slovakia France Serbia Estonia Russia
NSbtwD3aPV3xMsr5m3,daria.(name)@gmail.com,Daria (name),1988-05-26,34,JXFSBtO7ArsrldTiHP,Woman,Postgraduate,Separate,Yes but not living with me,Czech Republic,190.0,Yes regularly,English Bulgarian Turkish Czech,Woman,27,39,Latvia Netherlands Poland Italy Slovakia France Bulgaria Serbia Iceland Russia
P6bydF5nzLW0fMKfab,darina.(given.name)@gmail.com,Darina (given name),1986-11-25,35,f48rXpj8ysxXYhGAgR,Woman,Postgraduate,Divorced,Yes but not living with me,Czech Republic,180.0,No,Swedish Czech,Man,30,40,Latvia Hungary Ukraine Poland United Kingdom Bulgaria Iceland
3FcGAXsXyoh6PddsHq,denisa@gmail.com,Denisa,1978-12-16,43,a87y0FG9Uf3YibbIH2,Woman,Elementary School,Separate,Yes living with me,Czech Republic,185.0,Yes regularly,French Spanish Czech,Woman,36,48,Finland Denmark United Kingdom Slovakia Slovenia Serbia Iceland Croatia Spain
50zbQr3J1OAKqBUuri,dobroniega@gmail.com,Dobroniega,1971-12-23,50,rR7Yn5x9jziyLUxkBz,Woman,Undergraduate,Separate,Yes but not living with me,Czech Republic,185.0,Yes regularly,Dutch Czech,Man,42,59,Czech Republic Turkey Slovenia Bulgaria Croatia
SBbj1HaBn5myXVHYm6,dominika@gmail.com,Dominika,1995-12-24,26,Uabges94w3rMsE13K1,Woman,Undergraduate,Separate,Yes but not living with me,Czech Republic,160.0,Yes regularly,Polish Romaninian Czech,Man,21,32,Latvia Romania Hungary Finland Ukraine Poland Slovakia Bulgaria Serbia Germany
6vAPWVJog9o2hCuLqT,dora.(given.name)@gmail.com,Dora (given name),1991-06-20,31,HAUj7I1akwhC1oCOwI,Woman,Secondary School,Divorced,Yes but not living with me,Czech Republic,185.0,Yes occasionally,Portuguese Serbian Czech,Man,23,38,Sweden Latvia Czech Republic Hungary Finland Denmark Italy Serbia
ZHE0zGHnVodbv0gX9f,doubravka@gmail.com,Doubravka,2000-01-06,22,0bkjnW5scXQDxYtrTu,Woman,Postgraduate,Divorced,No,Czech Republic,147.0,No,Czech,Man,14,28,Sweden Czech Republic Latvia Norway Finland Denmark United Kingdom Serbia Bulgaria France Croatia
cSw8WZ6uDSCgwoWlbY,drahomíra.(name)@gmail.com,Drahomíra (name),2005-03-11,17,aVgpxf5ZAraUoZ3us1,Woman,Elementary School,Widower,Yes but not living with me,Czech Republic,160.0,Yes occasionally,Czech,Man,10,27,Netherlands Czech Republic Turkey Finland Poland Denmark Slovenia Bulgaria Iceland Croatia
AFvPElqrAuIEeH5pZP,elektra.(name)@gmail.com,Elektra (name),2000-02-12,22,xlk5VPEj8IPqQn3bji,Woman,Postgraduate,Divorced,Yes living with me,Czech Republic,147.0,Yes regularly,Slovak Portuguese Czech,Woman,17,31,United Kingdom Portugal Iceland Russia Sweden Turkey Finland Denmark Slovakia France Bulgaria Serbia Germany Croatia
lds0gyhnbFBSCmD5Sk,elena.(given.name)@gmail.com,Elena (given name),1962-06-13,60,gk20HIlnDyUgmwONaS,Woman,Secondary School,Divorced,Yes living with me,Czech Republic,182.0,Yes occasionally,Ukrainian Czech,Man,52,69,Netherlands France
s6TUCoPJloIeu7icQB,eliška@gmail.com,Eliška,1982-12-21,39,HDJdZG0xLwGRmVPVhn,Woman,Secondary School,Never married,Yes living with me,Czech Republic,172.0,Yes occasionally,Czech,Man,29,49,Latvia Russia Estonia
MhkJH3BO6FJM2tPHKP,emma.(given.name)@gmail.com,Emma (given name),1981-11-26,40,z2Qj5FSEmdllYqGEZV,Woman,Postgraduate,Never married,No,Czech Republic,190.0,Yes occasionally,Portuguese Bulgarian Croatian Czech,Woman,35,47,Hungary United Kingdom Slovakia Slovenia Lithuania Portugal Spain
qz9ZoUbE48VTqmh1Lg,eva.(name)@gmail.com,Eva (name),1984-05-15,38,VGO06JWNAWLFyFFPhA,Woman,Undergraduate,Separate,No,Czech Republic,147.0,Yes occasionally,Russian Serbian Czech,Man,33,45,Sweden Romania Norway Italy Slovakia Slovenia Bulgaria France Iceland Spain
